scenario_id,speed_mph,angle_deg,occupant_offset_m,belted,sensor_delay_s,pulse_duration_s,crash_active,hic_initial_design,chest_initial_design,energy_initial_design,false_deploy_initial_design,hic_deterministic_sqp,chest_deterministic_sqp,energy_deterministic_sqp,false_deploy_deterministic_sqp,hic_grid_search,chest_grid_search,energy_grid_search,false_deploy_grid_search,hic_mpc_inspired_policy,chest_mpc_inspired_policy,energy_mpc_inspired_policy,false_deploy_mpc_inspired_policy,hic_robust_de+slsqp,chest_robust_de+slsqp,energy_robust_de+slsqp,false_deploy_robust_de+slsqp,hic_shift_robust_dro,chest_shift_robust_dro,energy_shift_robust_dro,false_deploy_shift_robust_dro,hic_shift_refined_local_search,chest_shift_refined_local_search,energy_shift_refined_local_search,false_deploy_shift_refined_local_search
27,56.79240784856048,-11.666586920366555,-0.022902456787131594,0,0.005011097666001987,0.07,1,1759.6921837762156,60.54211597670485,0.5281650364228915,0.0,1759.6921837973125,60.54211597565166,0.5281649696311836,0.0,1493.384717178006,62.561953054426176,0.12161781242087594,0.0,1487.2677107557806,61.52178578654506,0.5741498764508187,0.0,1588.6245509069117,63.026887442061906,0.13178941881284184,0.0,1525.4755403495915,63.29934103902139,0.1832292754675093,0.0,1579.0305271500142,63.324536857663176,0.130255253425554,0.0
28,55.66468347046759,-25.619388016598737,-0.002767717723852427,1,0.022,0.09065843944326804,1,781.1445543346987,57.24567966018504,0.48612108621729183,0.0,783.8844466054927,57.308903578802024,0.48378700981868183,0.0,559.2444645951791,58.89999475627308,0.11506872992543553,0.0,613.3017726453671,57.60736931773597,0.658950311069784,0.0,659.4632839032502,59.71291137791369,0.12407452811728022,0.0,628.4063598435952,59.92874534687391,0.1726647402376048,0.0,644.9296026939868,60.008298837427205,0.12193206403738399,0.0
29,55.12908631448644,25.692888140192547,0.08821330119140616,0,-0.006753224955644097,0.10855491290324228,1,398.1963948390676,48.704443134159064,0.5960501370220697,0.0,398.1963947100753,48.704443129009974,0.5960500615454538,0.0,363.23510673679306,47.48378270164693,0.13096997112906666,0.0,403.07082720058423,48.95806271343645,0.6501024830498641,0.0,352.47535178654374,46.70297585482068,0.13976447058037886,0.0,360.57060370274775,47.15629908221412,0.1965644825462861,0.0,362.1749312452459,46.918616047807966,0.13979093082098912,0.0
30,43.86069019882608,16.86012016249523,0.03055532862724115,1,0.0011197635508552813,0.13300334065090696,1,98.12550346440148,32.889341248095185,0.5211918070277239,0.0,98.12550344293645,32.8893412378898,0.5211917410948027,0.0,97.35408852030731,32.55772203018735,0.1191064065619411,0.0,99.08697716594916,33.50285855411702,0.7319342650715066,0.0,92.11297896718185,32.415301571566474,0.12582858551926843,0.0,95.47172090361292,32.630236635289535,0.1779198295867075,0.0,92.26622373611072,32.547363268196655,0.12527677084415725,0.0
31,40.75702415601484,-9.59918446342378,0.006592139252009166,1,0.0050208874220257025,0.07,1,409.3700796636733,40.20704052417149,0.5103346750017536,0.0,409.37007952848484,40.207040519628094,0.5103346104470623,0.0,435.51978743084544,40.52505517094877,0.11712819782386594,0.0,429.9673724465219,40.7788114105212,0.7179174249776711,0.0,490.3773341888005,42.42261224177494,0.12523780767647524,0.0,467.89174838973486,41.5697755629387,0.175397747757267,0.0,501.30633436502967,42.73089724665041,0.12387109428012483,0.0
32,44.69943081053667,23.39333364440483,0.00680888420758743,0,0.004117632731554527,0.11644512879824893,1,274.323170417962,41.58438151945632,0.5298500712425526,0.0,274.32317121502234,41.5843815128387,0.5298500042041672,0.0,310.4369341799046,40.624140700398634,0.1202653415059693,0.0,243.0939169661649,42.15566394477429,0.7108227674987077,0.0,235.25341736357302,40.083306742253335,0.12716738692512183,0.0,276.09316821374665,40.46586641608974,0.17975223595683834,0.0,217.3323463977441,40.55377341280911,0.12676029653558493,0.0
33,43.59963304313581,-18.610609401691892,0.047624234572261004,1,0.00020637631069739932,0.11143804384054404,1,131.97666018069302,36.13082707754999,0.5310538925880802,0.0,131.97666013589475,36.13082706991922,0.5310538254028347,0.0,122.68093756617566,35.21864073256621,0.12068277371387567,0.0,130.2702773371427,36.237183982303605,0.7489860115940938,0.0,111.67320080724389,34.741131904254324,0.12746611418014048,0.0,119.20497988078557,35.210548144098176,0.1802997724154963,0.0,113.93773551179872,35.00220905399689,0.1269787499959117,0.0
34,50.963840350225084,18.085618699560964,0.0476373069673755,0,-0.0027310321263998186,0.16,1,138.42185130663236,34.26319251594258,0.5569081996502492,0.0,138.42185134804063,34.26319251899934,0.5569081291726528,0.0,125.1912528895379,34.11217877273867,0.12484796205797372,0.0,137.43725955246006,34.2104711819109,0.6455309810395424,0.0,127.18551569770142,33.933451867368746,0.13223250276663742,0.0,128.65184060122957,34.133428447593516,0.18685285868143417,0.0,132.75593658872052,33.99288020634948,0.13210239071525381,0.0
35,58.27114257243214,-19.161769179409735,0.0002945728926363831,1,-0.012,0.13460976006548775,1,290.97561394807957,46.517002368930015,0.5670793081164184,0.0,289.2495446545452,46.51774467224047,0.564435223788716,0.0,310.7008876122204,45.69883944890363,0.12625184139255552,0.0,277.8070272659476,47.160661730404634,0.6763873056482969,0.0,325.6641420395076,45.93752843048711,0.13401091874364388,0.0,292.4639452504848,45.89488262612406,0.18851303975395767,0.0,281.32178086728345,46.196086427623236,0.13357151035710438,0.0
36,9.807315460116815,-4.837636299304812,0.05770480196972115,1,0.005137467140711995,0.15519104826905392,0,1.0294060064615627,6.61156097424576,0.0,0.0,1.0294060064615627,6.61156097424576,0.0,0.0,1.0294060064615627,6.61156097424576,0.0,0.0,1.0294060064615627,6.61156097424576,0.0,0.0,1.0294060064615627,6.61156097424576,0.0,0.0,1.0294060064615627,6.61156097424576,0.0,0.0,1.0294060064615627,6.61156097424576,0.0,0.0
37,9.551244122916373,5.635279543470006,0.012016026155320606,1,-0.006562344751021363,0.1518602900924461,0,1.0116175445058335,6.5751855121477405,0.0,0.0,1.0116175445058335,6.5751855121477405,0.0,0.0,1.0116175445058335,6.5751855121477405,0.0,0.0,1.0116175445058335,6.5751855121477405,0.0,0.0,1.0116175445058335,6.5751855121477405,0.0,0.0,1.0116175445058335,6.5751855121477405,0.0,0.0,1.0116175445058335,6.5751855121477405,0.0,0.0
38,52.15673552288201,21.45214342885868,0.011061994960427316,0,-0.0029298804588556004,0.09524208318358424,1,635.4220665998711,52.06454061248839,0.5555825887562812,0.0,635.4220672368909,52.06454060345391,0.55558251842617,0.0,649.3368451311959,50.98675539463209,0.12423549467322852,0.0,600.6885562255578,53.11130919800513,0.6585339415833265,0.0,603.2188920733689,51.35382218129058,0.132572093818617,0.0,637.3354481113366,51.21684022142351,0.18614613212116057,0.0,556.0043079269294,51.71185341922586,0.13191154031170846,0.0
39,45.34390913086987,-25.085128910209754,0.04158376859325032,0,0.005867312308938791,0.0819698317689502,1,413.8801114155592,48.87597529743817,0.5411719873941861,0.0,413.88011075512566,48.875975291042714,0.5411719189224333,0.0,285.015590459272,48.243702728583024,0.12268566227630757,0.0,444.46816205311245,49.33595797366314,0.7152167531050061,0.0,281.2930874269907,50.7273388747676,0.1320134752828305,0.0,267.4489391137246,49.23937015538671,0.1843273406452433,0.0,295.1495766747202,51.00843737648132,0.13063483505117485,0.0
40,52.42341720729357,9.709784814365552,-0.015109984535604234,1,-0.0004752675871889274,0.0867375489837712,1,718.558250730392,50.22615708632056,0.5285346456676395,0.0,718.5582510752077,50.22615707745067,0.5285345787744979,0.0,689.3596028483528,49.59192709604108,0.11985518139960717,0.0,667.7344291975571,51.11590243275081,0.6723902031360791,0.0,522.9131112083281,50.51772196711543,0.12702784304978576,0.0,592.2139617419226,49.9197816175609,0.17927610347283007,0.0,514.3305065023419,50.765941572813105,0.12657919425864705,0.0
